,value,percentage,datetime,type,COD-CCAA
1919,191255.545,0.7461693779412876,2020-01-01T00:00:00.000+01:00,Eólica,15
1920,186908.104,0.7007707517914219,2020-02-01T00:00:00.000+01:00,Eólica,15
1921,260829.255,0.787609108956817,2020-03-01T00:00:00.000+01:00,Eólica,15
1922,114045.472,0.5315703297216268,2020-04-01T00:00:00.000+02:00,Eólica,15
1923,134346.826,0.5200647078751522,2020-05-01T00:00:00.000+02:00,Eólica,15
1924,141292.798,0.5682903833391645,2020-06-01T00:00:00.000+02:00,Eólica,15
1925,97427.705,0.4713109740101213,2020-07-01T00:00:00.000+02:00,Eólica,15
1926,122532.097,0.5104869442584086,2020-08-01T00:00:00.000+02:00,Eólica,15
1927,158757.129,0.6046040286885763,2020-09-01T00:00:00.000+02:00,Eólica,15
1928,264867.847,0.7411942098860346,2020-10-01T00:00:00.000+02:00,Eólica,15
1929,121275.995,0.714837362026985,2020-11-01T00:00:00.000+01:00,Eólica,15
1930,404282.483,0.8617440128609238,2020-12-01T00:00:00.000+01:00,Eólica,15
1931,28692.071,0.1119399950987944,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,15
1932,40798.74,0.1529658858555579,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,15
1933,34885.5,0.1053414716478527,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,15
1934,43056.615,0.200688537921498,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,15
1935,56420.617,0.2184076287611056,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,15
1936,56715.134,0.22811258392655,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,15
1937,57838.866,0.2797981566957868,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,15
1938,56240.074,0.2343045146866847,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,15
1939,48248.469,0.1837474570068339,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,15
1940,45414.512,0.1270859174507498,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,15
1941,28534.459,0.1681907239633627,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,15
1942,30502.682,0.065017666347173,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,15
1943,1315.325,0.0051316433049856,2020-01-01T00:00:00.000+01:00,Solar térmica,15
1944,5645.095,0.0211650398373523,2020-02-01T00:00:00.000+01:00,Solar térmica,15
1945,3725.853,0.0112507155741946,2020-03-01T00:00:00.000+01:00,Solar térmica,15
1946,4212.705,0.0196355799717322,2020-04-01T00:00:00.000+02:00,Solar térmica,15
1947,10581.928,0.0409632847900395,2020-05-01T00:00:00.000+02:00,Solar térmica,15
1948,12767.689,0.0513526165442999,2020-06-01T00:00:00.000+02:00,Solar térmica,15
1949,12911.193,0.0624584859970032,2020-07-01T00:00:00.000+02:00,Solar térmica,15
1950,12674.283,0.0528029484334728,2020-08-01T00:00:00.000+02:00,Solar térmica,15
1951,9224.035,0.0351284301806971,2020-09-01T00:00:00.000+02:00,Solar térmica,15
1952,8479.22,0.0237278659510146,2020-10-01T00:00:00.000+02:00,Solar térmica,15
1953,2856.928,0.0168395969459663,2020-11-01T00:00:00.000+01:00,Solar térmica,15
1954,2162.347,0.0046091276751601,2020-12-01T00:00:00.000+01:00,Solar térmica,15
1955,2804.021,0.0109396807569908,2020-01-01T00:00:00.000+01:00,Otras renovables,15
1956,2672.917,0.0100215133291709,2020-02-01T00:00:00.000+01:00,Otras renovables,15
1957,3001.489,0.0090634007938783,2020-03-01T00:00:00.000+01:00,Otras renovables,15
1958,3070.422,0.0143113549911436,2020-04-01T00:00:00.000+02:00,Otras renovables,15
1959,3044.02,0.0117835859558462,2020-05-01T00:00:00.000+02:00,Otras renovables,15
1960,2941.788,0.0118320951519592,2020-06-01T00:00:00.000+02:00,Otras renovables,15
1961,3461.265,0.0167440275685149,2020-07-01T00:00:00.000+02:00,Otras renovables,15
1962,3525.203,0.0146865201153015,2020-08-01T00:00:00.000+02:00,Otras renovables,15
1963,3327.391,0.0126718971065678,2020-09-01T00:00:00.000+02:00,Otras renovables,15
1964,3186.384,0.0089166329474241,2020-10-01T00:00:00.000+02:00,Otras renovables,15
1965,2742.725,0.0161664499538054,2020-11-01T00:00:00.000+01:00,Otras renovables,15
1966,2817.199,0.0060049704683538,2020-12-01T00:00:00.000+01:00,Otras renovables,15
1967,256316.52900000004,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,15
1968,266717.90099999995,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,15
1969,331165.869,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,15
1970,214544.465,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,15
1971,258327.135,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,15
1972,248627.818,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,15
1973,206716.39400000003,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,15
1974,240029.835,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,15
1975,262580.33599999995,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,15
1976,357352.828,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,15
1977,169655.367,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,15
1978,469144.52200000006,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,15
1979,24136.491,0.055331107359139,2021-01-01T00:00:00.000+01:00,Hidráulica,15
1980,42168.572,0.1437693128155314,2021-02-01T00:00:00.000+01:00,Hidráulica,15
1981,57353.784,0.1903638279882381,2021-03-01T00:00:00.000+01:00,Hidráulica,15
1982,55178.804,0.2390538009084994,2021-04-01T00:00:00.000+02:00,Hidráulica,15
1983,50876.323,0.1739461431135712,2021-05-01T00:00:00.000+02:00,Hidráulica,15
1984,37953.239,0.1797625612638441,2021-06-01T00:00:00.000+02:00,Hidráulica,15
1985,35459.233,0.1560283487904991,2021-07-01T00:00:00.000+02:00,Hidráulica,15
1986,40319.814,0.1883252280714508,2021-08-01T00:00:00.000+02:00,Hidráulica,15
1987,35589.356,0.1864466409107197,2021-09-01T00:00:00.000+02:00,Hidráulica,15
1988,28930.73,0.1545177981452104,2021-10-01T00:00:00.000+02:00,Hidráulica,15
1989,23869.564,0.0636382931065144,2021-11-01T00:00:00.000+01:00,Hidráulica,15
1990,27798.868,0.0675734199425848,2021-12-01T00:00:00.000+01:00,Hidráulica,15
1991,377426.174,0.8652213842411102,2021-01-01T00:00:00.000+01:00,Eólica,15
1992,215209.702,0.733734852766067,2021-02-01T00:00:00.000+01:00,Eólica,15
1993,192870.853,0.6401606192964839,2021-03-01T00:00:00.000+01:00,Eólica,15
1994,129155.918,0.5595484292795924,2021-04-01T00:00:00.000+02:00,Eólica,15
1995,172897.027,0.5911349175618096,2021-05-01T00:00:00.000+02:00,Eólica,15
1996,106706.223,0.5054057164731293,2021-06-01T00:00:00.000+02:00,Eólica,15
1997,116428.0,0.5123085598884847,2021-07-01T00:00:00.000+02:00,Eólica,15
1998,108016.688,0.5045228483227314,2021-08-01T00:00:00.000+02:00,Eólica,15
1999,95312.284,0.4993250001300539,2021-09-01T00:00:00.000+02:00,Eólica,15
2000,107799.05,0.5757501400118645,2021-10-01T00:00:00.000+02:00,Eólica,15
2001,310544.713,0.8279386866292325,2021-11-01T00:00:00.000+01:00,Eólica,15
2002,347777.406,0.8453764628898136,2021-12-01T00:00:00.000+01:00,Eólica,15
2003,30330.378,0.0695301318390179,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,15
2004,30658.992,0.104528609872226,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,15
2005,43083.276,0.1429983650535383,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,15
2006,38759.429,0.1679193485870611,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,15
2007,54726.513,0.1871099423282755,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,15
2008,52423.209,0.248298447452925,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,15
2009,57899.889,0.2547721231258212,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,15
2010,53082.407,0.247936570462765,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,15
2011,49131.451,0.2573913953941628,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,15
2012,43722.699,0.2335210752872739,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,15
2013,34275.544,0.0913815231588324,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,15
2014,30749.789,0.0747465114494185,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,15
2015,1286.261,0.0029486575112709,2021-01-01T00:00:00.000+01:00,Solar térmica,15
2016,2365.916,0.0080663418599821,2021-02-01T00:00:00.000+01:00,Solar térmica,15
2017,4544.027,0.0150821500147559,2021-03-01T00:00:00.000+01:00,Solar térmica,15
2018,4235.468,0.0183495228353684,2021-04-01T00:00:00.000+02:00,Solar térmica,15
2019,10617.201,0.036300209128941,2021-05-01T00:00:00.000+02:00,Solar térmica,15
2020,10716.084,0.0507558974494508,2021-06-01T00:00:00.000+02:00,Solar térmica,15
2021,14086.011,0.0619815165594475,2021-07-01T00:00:00.000+02:00,Solar térmica,15
2022,9407.691,0.0439413126558752,2021-08-01T00:00:00.000+02:00,Solar térmica,15
2023,7419.033,0.038867064120401,2021-09-01T00:00:00.000+02:00,Solar térmica,15
2024,3381.809,0.0180620979984831,2021-10-01T00:00:00.000+02:00,Solar térmica,15
2025,3478.634,0.0092743348853077,2021-11-01T00:00:00.000+01:00,Solar térmica,15
2026,2324.858,0.0056512591066973,2021-12-01T00:00:00.000+01:00,Solar térmica,15
2027,3039.889,0.0069687190494619,2021-01-01T00:00:00.000+01:00,Otras renovables,15
2028,2904.0,0.0099008826861934,2021-02-01T00:00:00.000+01:00,Otras renovables,15
2029,3433.155,0.0113950376469834,2021-03-01T00:00:00.000+01:00,Otras renovables,15
2030,3492.078,0.0151288983894785,2021-04-01T00:00:00.000+02:00,Otras renovables,15
2031,3366.127,0.0115087878674026,2021-05-01T00:00:00.000+02:00,Otras renovables,15
2032,3331.075,0.0157773773606505,2021-06-01T00:00:00.000+02:00,Otras renovables,15
2033,3388.344,0.0149094516357473,2021-07-01T00:00:00.000+02:00,Otras renovables,15
2034,3270.122,0.0152740404871775,2021-08-01T00:00:00.000+02:00,Otras renovables,15
2035,3430.135,0.0179698994446623,2021-09-01T00:00:00.000+02:00,Otras renovables,15
2036,3398.059,0.0181488885571679,2021-10-01T00:00:00.000+02:00,Otras renovables,15
2037,2913.321,0.0077671622201127,2021-11-01T00:00:00.000+01:00,Otras renovables,15
2038,2736.693,0.0066523466114854,2021-12-01T00:00:00.000+01:00,Otras renovables,15
2039,436219.193,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,15
2040,293307.182,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,15
2041,301285.09500000003,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,15
2042,230821.697,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,15
2043,292483.191,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,15
2044,211129.83,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,15
2045,227261.477,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,15
2046,214096.722,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,15
2047,190882.259,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,15
2048,187232.347,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,15
2049,375081.776,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,15
2050,411387.61400000006,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,15
2051,174997.102,0.5386224002909324,2019-01-01T00:00:00.000+01:00,Hidráulica,16
2052,36585.947,0.1609050501292568,2019-02-01T00:00:00.000+01:00,Hidráulica,16
2053,25196.269,0.0710032847235333,2019-03-01T00:00:00.000+01:00,Hidráulica,16
2054,49937.19,0.1592023070547637,2019-04-01T00:00:00.000+02:00,Hidráulica,16
2055,53161.452,0.1047224684246004,2019-05-01T00:00:00.000+02:00,Hidráulica,16
2056,203767.828,0.3119353720334336,2019-06-01T00:00:00.000+02:00,Hidráulica,16
2057,175945.018,0.2774419995019337,2019-07-01T00:00:00.000+02:00,Hidráulica,16
2058,84395.919,0.1544639863098171,2019-08-01T00:00:00.000+02:00,Hidráulica,16
2059,96129.746,0.2234664062445098,2019-09-01T00:00:00.000+02:00,Hidráulica,16
2060,7416.62,0.0292791103431733,2019-10-01T00:00:00.000+02:00,Hidráulica,16
2061,92410.186,0.4379087055776904,2019-11-01T00:00:00.000+01:00,Hidráulica,16
2062,95889.692,0.4758119175394507,2019-12-01T00:00:00.000+01:00,Hidráulica,16
2063,5127.092,0.014448185684942,2019-03-01T00:00:00.000+01:00,Eólica,16
2064,9727.366,0.0310113386188944,2019-04-01T00:00:00.000+02:00,Eólica,16
2065,10264.392,0.0202197725358916,2019-05-01T00:00:00.000+02:00,Eólica,16
2066,6261.247,0.0095849498495818,2019-06-01T00:00:00.000+02:00,Eólica,16
2067,8005.463,0.0126235552839509,2019-07-01T00:00:00.000+02:00,Eólica,16
2068,7629.839,0.0139643641636523,2019-08-01T00:00:00.000+02:00,Eólica,16
2069,9416.964,0.021890987861488,2019-09-01T00:00:00.000+02:00,Eólica,16
2070,8888.306,0.0350889882639112,2019-10-01T00:00:00.000+02:00,Eólica,16
2071,14256.5,0.0675579796048494,2019-11-01T00:00:00.000+01:00,Eólica,16
2072,11793.535,0.0585204142997834,2019-12-01T00:00:00.000+01:00,Eólica,16
2073,68011.337,0.2093316355715165,2019-01-01T00:00:00.000+01:00,Solar fotovoltaica,16
2074,80486.313,0.3539789260609833,2019-02-01T00:00:00.000+01:00,Solar fotovoltaica,16
2075,109254.069,0.3078788279491521,2019-03-01T00:00:00.000+01:00,Solar fotovoltaica,16
2076,92800.505,0.2958527400489922,2019-04-01T00:00:00.000+02:00,Solar fotovoltaica,16
2077,126386.095,0.2489673126863812,2019-05-01T00:00:00.000+02:00,Solar fotovoltaica,16
2078,128443.345,0.1966258511024304,2019-06-01T00:00:00.000+02:00,Solar fotovoltaica,16
2079,127788.291,0.2015052166352045,2019-07-01T00:00:00.000+02:00,Solar fotovoltaica,16
2080,125152.418,0.2290577744712101,2019-08-01T00:00:00.000+02:00,Solar fotovoltaica,16
2081,106563.576,0.247721234645556,2019-09-01T00:00:00.000+02:00,Solar fotovoltaica,16
2082,97134.967,0.3834665139879757,2019-10-01T00:00:00.000+02:00,Solar fotovoltaica,16
2083,63349.505,0.3001974234045739,2019-11-01T00:00:00.000+01:00,Solar fotovoltaica,16
2084,68871.596,0.3417460779492582,2019-12-01T00:00:00.000+01:00,Solar fotovoltaica,16
2085,58709.926,0.1807028853713418,2019-01-01T00:00:00.000+01:00,Solar térmica,16
2086,91393.129,0.4019471192918591,2019-02-01T00:00:00.000+01:00,Solar térmica,16
2087,197206.253,0.5557287759953725,2019-03-01T00:00:00.000+01:00,Solar térmica,16
2088,146431.171,0.4668300368509043,2019-04-01T00:00:00.000+02:00,Solar térmica,16
2089,292671.704,0.5765324709512072,2019-05-01T00:00:00.000+02:00,Solar térmica,16
2090,296247.241,0.4535062980364754,2019-06-01T00:00:00.000+02:00,Solar térmica,16
2091,297331.54,0.4688524739733704,2019-07-01T00:00:00.000+02:00,Solar térmica,16
2092,305339.174,0.5588410737323316,2019-08-01T00:00:00.000+02:00,Solar térmica,16
2093,199188.369,0.463039910519844,2019-09-01T00:00:00.000+02:00,Solar térmica,16
2094,114759.96,0.453045933567873,2019-10-01T00:00:00.000+02:00,Solar térmica,16
2095,20567.529,0.0974643639535755,2019-11-01T00:00:00.000+01:00,Solar térmica,16
2096,23489.566,0.1165570063634106,2019-12-01T00:00:00.000+01:00,Solar térmica,16
2097,23179.192,0.0713430787662093,2019-01-01T00:00:00.000+01:00,Otras renovables,16
2098,18910.613,0.0831689045179007,2019-02-01T00:00:00.000+01:00,Otras renovables,16
2099,18076.928,0.050940925647,2019-03-01T00:00:00.000+01:00,Otras renovables,16
2100,14775.039,0.0471035774264452,2019-04-01T00:00:00.000+02:00,Otras renovables,16
2101,25157.676,0.0495579754019195,2019-05-01T00:00:00.000+02:00,Otras renovables,16
2102,18517.664,0.0283475289780785,2019-06-01T00:00:00.000+02:00,Otras renovables,16
2103,25098.337,0.0395767546055402,2019-07-01T00:00:00.000+02:00,Otras renovables,16
2104,23861.913,0.0436728013229887,2019-08-01T00:00:00.000+02:00,Otras renovables,16
2105,18876.724,0.043881460728602,2019-09-01T00:00:00.000+02:00,Otras renovables,16
2106,25107.707,0.0991194538370666,2019-10-01T00:00:00.000+02:00,Otras renovables,16
2107,20442.425,0.0968715274593107,2019-11-01T00:00:00.000+01:00,Otras renovables,16
2108,1484.174,0.007364583848097,2019-12-01T00:00:00.000+01:00,Otras renovables,16
2109,324897.557,1.0,2019-01-01T00:00:00.000+01:00,Generación renovable,16
2110,227376.002,1.0,2019-02-01T00:00:00.000+01:00,Generación renovable,16
2111,354860.611,1.0,2019-03-01T00:00:00.000+01:00,Generación renovable,16
2112,313671.271,1.0,2019-04-01T00:00:00.000+02:00,Generación renovable,16
2113,507641.319,1.0,2019-05-01T00:00:00.000+02:00,Generación renovable,16
2114,653237.3250000001,1.0,2019-06-01T00:00:00.000+02:00,Generación renovable,16
2115,634168.649,1.0,2019-07-01T00:00:00.000+02:00,Generación renovable,16
2116,546379.263,1.0,2019-08-01T00:00:00.000+02:00,Generación renovable,16
2117,430175.379,1.0,2019-09-01T00:00:00.000+02:00,Generación renovable,16
2118,253307.56,1.0,2019-10-01T00:00:00.000+02:00,Generación renovable,16
2119,211026.145,1.0,2019-11-01T00:00:00.000+01:00,Generación renovable,16
2120,201528.563,1.0,2019-12-01T00:00:00.000+01:00,Generación renovable,16
2121,90353.729,0.4032418008504191,2020-01-01T00:00:00.000+01:00,Hidráulica,16
2122,60864.594,0.2068467678234369,2020-02-01T00:00:00.000+01:00,Hidráulica,16
2123,44749.996,0.1364473089932493,2020-03-01T00:00:00.000+01:00,Hidráulica,16
2124,67563.233,0.2073492855276114,2020-04-01T00:00:00.000+02:00,Hidráulica,16
2125,77545.154,0.1354314599962502,2020-05-01T00:00:00.000+02:00,Hidráulica,16
2126,159563.077,0.2069185546745346,2020-06-01T00:00:00.000+02:00,Hidráulica,16
2127,228071.039,0.2521821510046108,2020-07-01T00:00:00.000+02:00,Hidráulica,16
2128,177582.114,0.2131106737086005,2020-08-01T00:00:00.000+02:00,Hidráulica,16
2129,108363.01,0.191155165253125,2020-09-01T00:00:00.000+02:00,Hidráulica,16
2130,74508.786,0.1632706722889579,2020-10-01T00:00:00.000+02:00,Hidráulica,16
2131,195736.08,0.5113581211940771,2020-11-01T00:00:00.000+01:00,Hidráulica,16
2132,185891.969,0.5225422079004678,2020-12-01T00:00:00.000+01:00,Hidráulica,16
2133,8964.814,0.0400092810961797,2020-01-01T00:00:00.000+01:00,Eólica,16
2134,7850.162,0.0266785750117772,2020-02-01T00:00:00.000+01:00,Eólica,16
2135,14959.167,0.0456120282542733,2020-03-01T00:00:00.000+01:00,Eólica,16
2136,7642.679,0.0234551243302238,2020-04-01T00:00:00.000+02:00,Eólica,16
2137,8452.054,0.0147613868068035,2020-05-01T00:00:00.000+02:00,Eólica,16
2138,7984.295,0.010353891467605,2020-06-01T00:00:00.000+02:00,Eólica,16
2139,7193.698,0.0079541981448927,2020-07-01T00:00:00.000+02:00,Eólica,16
2140,8540.472,0.0102491501013972,2020-08-01T00:00:00.000+02:00,Eólica,16
2141,9301.274,0.0164076890124646,2020-09-01T00:00:00.000+02:00,Eólica,16
2142,11612.262,0.0254458826310164,2020-10-01T00:00:00.000+02:00,Eólica,16
2143,12432.325,0.0324792973992028,2020-11-01T00:00:00.000+01:00,Eólica,16
2144,11719.245,0.032942790321547,2020-12-01T00:00:00.000+01:00,Eólica,16
2145,76825.802,0.3428676944839512,2020-01-01T00:00:00.000+01:00,Solar fotovoltaica,16
2146,123561.479,0.4199205298015047,2020-02-01T00:00:00.000+01:00,Solar fotovoltaica,16
2147,146070.506,0.4453838938216281,2020-03-01T00:00:00.000+01:00,Solar fotovoltaica,16
2148,149785.591,0.4596869317396494,2020-04-01T00:00:00.000+02:00,Solar fotovoltaica,16
2149,238551.294,0.4166262927328087,2020-05-01T00:00:00.000+02:00,Solar fotovoltaica,16
2150,294616.152,0.3820529755490553,2020-06-01T00:00:00.000+02:00,Solar fotovoltaica,16
2151,311051.707,0.3439353321177966,2020-07-01T00:00:00.000+02:00,Solar fotovoltaica,16
2152,320601.082,0.3847432099875006,2020-08-01T00:00:00.000+02:00,Solar fotovoltaica,16
2153,247783.772,0.437097012012703,2020-09-01T00:00:00.000+02:00,Solar fotovoltaica,16
2154,229362.496,0.5026007123481172,2020-10-01T00:00:00.000+02:00,Solar fotovoltaica,16
2155,135168.009,0.3531247745831228,2020-11-01T00:00:00.000+01:00,Solar fotovoltaica,16
2156,116642.502,0.3278819997334835,2020-12-01T00:00:00.000+01:00,Solar fotovoltaica,16
2157,29216.231,0.1303898105024734,2020-01-01T00:00:00.000+01:00,Solar térmica,16
2158,81318.692,0.2763594973430625,2020-02-01T00:00:00.000+01:00,Solar térmica,16
2159,98693.205,0.3009256635055141,2020-03-01T00:00:00.000+01:00,Solar térmica,16
2160,78392.442,0.240583763057412,2020-04-01T00:00:00.000+02:00,Solar térmica,16
2161,223575.263,0.3904708769697669,2020-05-01T00:00:00.000+02:00,Solar térmica,16
2162,290880.773,0.3772090026301725,2020-06-01T00:00:00.000+02:00,Solar térmica,16
2163,333760.534,0.3690448807249373,2020-07-01T00:00:00.000+02:00,Solar térmica,16
2164,301869.388,0.3622638969636487,2020-08-01T00:00:00.000+02:00,Solar térmica,16
2165,177447.823,0.3130225704266823,2020-09-01T00:00:00.000+02:00,Solar térmica,16
2166,116974.163,0.2563248075662935,2020-10-01T00:00:00.000+02:00,Solar térmica,16
2167,24972.566,0.0652405240319265,2020-11-01T00:00:00.000+01:00,Solar térmica,16
2168,19370.897,0.0544515792793208,2020-12-01T00:00:00.000+01:00,Solar térmica,16
2169,18707.784,0.0834914130669765,2020-01-01T00:00:00.000+01:00,Otras renovables,16
2170,20654.747,0.0701946300202188,2020-02-01T00:00:00.000+01:00,Otras renovables,16
2171,23492.524,0.0716311054253351,2020-03-01T00:00:00.000+01:00,Otras renovables,16
2172,22458.668,0.0689248953451033,2020-04-01T00:00:00.000+02:00,Otras renovables,16
2173,24454.822,0.0427099834943705,2020-05-01T00:00:00.000+02:00,Otras renovables,16
2174,18095.233,0.0234655756786323,2020-06-01T00:00:00.000+02:00,Otras renovables,16
2175,24313.115,0.0268834380077624,2020-07-01T00:00:00.000+02:00,Otras renovables,16
2176,24692.818,0.0296330692388528,2020-08-01T00:00:00.000+02:00,Otras renovables,16
2177,23989.195,0.0423175632950251,2020-09-01T00:00:00.000+02:00,Otras renovables,16
2178,23893.608,0.052357925165615,2020-10-01T00:00:00.000+02:00,Otras renovables,16
2179,14467.927,0.0377972827916706,2020-11-01T00:00:00.000+01:00,Otras renovables,16
2180,22120.753,0.0621814227651808,2020-12-01T00:00:00.000+01:00,Otras renovables,16
2181,224068.36,1.0,2020-01-01T00:00:00.000+01:00,Generación renovable,16
2182,294249.67399999994,1.0,2020-02-01T00:00:00.000+01:00,Generación renovable,16
2183,327965.398,1.0,2020-03-01T00:00:00.000+01:00,Generación renovable,16
2184,325842.61299999995,1.0,2020-04-01T00:00:00.000+02:00,Generación renovable,16
2185,572578.587,1.0,2020-05-01T00:00:00.000+02:00,Generación renovable,16
2186,771139.53,1.0,2020-06-01T00:00:00.000+02:00,Generación renovable,16
2187,904390.093,1.0,2020-07-01T00:00:00.000+02:00,Generación renovable,16
2188,833285.874,1.0,2020-08-01T00:00:00.000+02:00,Generación renovable,16
2189,566885.0739999999,1.0,2020-09-01T00:00:00.000+02:00,Generación renovable,16
2190,456351.315,1.0,2020-10-01T00:00:00.000+02:00,Generación renovable,16
2191,382776.907,1.0,2020-11-01T00:00:00.000+01:00,Generación renovable,16
2192,355745.36600000004,1.0,2020-12-01T00:00:00.000+01:00,Generación renovable,16
2193,289223.834,0.5716713694259091,2021-01-01T00:00:00.000+01:00,Hidráulica,16
2194,192870.831,0.4050060323212068,2021-02-01T00:00:00.000+01:00,Hidráulica,16
2195,309890.547,0.3494377865582265,2021-03-01T00:00:00.000+01:00,Hidráulica,16
2196,433854.241,0.4629672390627674,2021-04-01T00:00:00.000+02:00,Hidráulica,16
2197,268819.16,0.2442867567482455,2021-05-01T00:00:00.000+02:00,Hidráulica,16
2198,224574.493,0.2166038570486817,2021-06-01T00:00:00.000+02:00,Hidráulica,16
2199,285640.415,0.2208728753444775,2021-07-01T00:00:00.000+02:00,Hidráulica,16
2200,45344.951,0.0462269445999477,2021-08-01T00:00:00.000+02:00,Hidráulica,16
2201,12898.343,0.0183613775013857,2021-09-01T00:00:00.000+02:00,Hidráulica,16
2202,11603.621,0.018778521893909,2021-10-01T00:00:00.000+02:00,Hidráulica,16
2203,51522.777,0.1074594016402359,2021-11-01T00:00:00.000+01:00,Hidráulica,16
2204,56232.97,0.1528460022064817,2021-12-01T00:00:00.000+01:00,Hidráulica,16
2205,10547.9,0.020848670575218,2021-01-01T00:00:00.000+01:00,Eólica,16
2206,11496.626,0.0241415607388596,2021-02-01T00:00:00.000+01:00,Eólica,16
2207,14030.015,0.0158204806001349,2021-03-01T00:00:00.000+01:00,Eólica,16
2208,9632.717,0.0102791029168779,2021-04-01T00:00:00.000+02:00,Eólica,16
2209,9627.248,0.0087486665397326,2021-05-01T00:00:00.000+02:00,Eólica,16
2210,7748.029,0.0074730346421177,2021-06-01T00:00:00.000+02:00,Eólica,16
2211,8760.473,0.0067740794344093,2021-07-01T00:00:00.000+02:00,Eólica,16
2212,5989.372,0.0061058698162994,2021-08-01T00:00:00.000+02:00,Eólica,16
2213,7568.856,0.0107746105270753,2021-09-01T00:00:00.000+02:00,Eólica,16
2214,8382.032,0.0135649183498363,2021-10-01T00:00:00.000+02:00,Eólica,16
2215,11813.139,0.0246382847033446,2021-11-01T00:00:00.000+01:00,Eólica,16
2216,19069.022,0.0518312260349657,2021-12-01T00:00:00.000+01:00,Eólica,16
2217,156722.305,0.3097727233604648,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,16
2218,206967.117,0.4346065729199299,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,16
2219,391489.913,0.4414506024238057,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,16
2220,373186.509,0.3982285094850614,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,16
2221,541538.905,0.4921181315924291,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,16
2222,522208.928,0.5036746002586204,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,16
2223,632236.957,0.4888803798707295,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,16
2224,616761.11,0.6287575801630549,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,16
2225,484801.652,0.6901371862779145,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,16
2226,442135.913,0.7155231045855402,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,16
2227,332474.741,0.693431891847608,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,16
2228,238224.95,0.6475157053475746,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,16
2229,28798.59,0.0569224505295621,2021-01-01T00:00:00.000+01:00,Solar térmica,16
2230,46361.373,0.0973534237102629,2021-02-01T00:00:00.000+01:00,Solar térmica,16
2231,146539.648,0.165240568761659,2021-03-01T00:00:00.000+01:00,Solar térmica,16
